league,optaleague,id,name,teamId,teamName,Optaname,country,shirtNumber
first-division,First Division A,1436275,Ibrahima Sory Bangoura,9987,Genk,Genk,Guinea,21
first-division,First Division A,1224465,Jarne Steuckers,9987,Genk,Genk,Belgium,7
first-division,First Division A,500932,Joris Kayembe Ditu,9987,Genk,Genk,DR Congo,18
first-division,First Division A,1405862,Josue Kongolo,9987,Genk,Genk,Belgium,44
first-division,First Division A,604044,Junya Ito,9987,Genk,Genk,Japan,10
first-division,First Division A,1228408,Jusef Erabi,9987,Genk,Genk,Sweden,99
first-division,First Division A,1190692,Kayden Pierre,9987,Genk,Genk,USA,2
first-division,First Division A,974314,Ken Nkuba,9987,Genk,Genk,Belgium,27
first-division,First Division A,1536436,Konstantinos Karetsas,9987,Genk,Genk,Greece,20
first-division,First Division A,1679949,Lucca Brughmans,9987,Genk,Genk,Belgium,28
first-division,First Division A,1390101,Matte Smets,9987,Genk,Genk,Belgium,6
first-division,First Division A,939427,Mujaid Sadick,9987,Genk,Genk,Spain,3
first-division,First Division A,37865,Nicky Hayen,9987,Genk,Genk,Belgium,
first-division,First Division A,1199243,Nikolas Sattlberger,9987,Genk,Genk,Austria,24
first-division,First Division A,1577582,Noah Adedeji-Sternberg,9987,Genk,Genk,Belgium,32
first-division,First Division A,1560046,Robin Mirisola,9987,Genk,Genk,Belgium,29
first-division,First Division A,950832,Tobias Lawal,9987,Genk,Genk,Austria,26
first-division,First Division A,1391753,Yaimar Medina,9987,Genk,Genk,Ecuador,19
first-division,First Division A,1287871,Zakaria El Ouahdi,9987,Genk,Genk,Morocco,77
first-division,First Division A,1664733,Émile Doucouré,9987,Genk,Genk,Mali,97
first-division,First Division A,1120987,Abdelkahar Kadri,9991,Gent,Gent,Algeria,37
first-division,First Division A,1605574,Abdoul Ayindé,9991,Gent,Gent,Burkina Faso,39
first-division,First Division A,1396340,Aimé Omgba,9991,Gent,Gent,Netherlands,10
first-division,First Division A,1227813,Atsuki Ito,9991,Gent,Gent,Japan,15
first-division,First Division A,878296,Daiki Hashioka,9991,Gent,Gent,Japan,4
first-division,First Division A,245599,Davy Roef,9991,Gent,Gent,Belgium,33
first-division,First Division A,1693004,Gilles De Meyer,9991,Gent,Gent,Belgium,35
first-division,First Division A,1647320,Hannes Vernemmen,9991,Gent,Gent,Belgium,54
first-division,First Division A,1434534,Hatim Essaoubi,9991,Gent,Gent,Morocco,25
first-division,First Division A,1666324,Hyllarion Goore,9991,Gent,Gent,Ivory Coast,45
first-division,First Division A,925345,Hyun-Seok Hong,9991,Gent,Gent,South Korea,24
first-division,First Division A,1898989,Ibrahima Cisse,9991,Gent,Gent,Senegal,75
first-division,First Division A,769168,Jean-Kévin Duverne,9991,Gent,Gent,Haiti,29
first-division,First Division A,1252643,Kjell Peersman,9991,Gent,Gent,Belgium,30
first-division,First Division A,604396,Leonardo Lopes,9991,Gent,Gent,Portugal,22
first-division,First Division A,1176726,Maksim Paskotsi,9991,Gent,Gent,Estonia,3
first-division,First Division A,1280741,Mathias Delorge,9991,Gent,Gent,Belgium,17
first-division,First Division A,1169695,Matisse Samoise,9991,Gent,Gent,Belgium,18
first-division,First Division A,1844330,Matties Volckaert,9991,Gent,Gent,Belgium,57
first-division,First Division A,1187331,Max Dean,9991,Gent,Gent,England,21
first-division,First Division A,954190,Michal Skóras,9991,Gent,Gent,Poland,8
first-division,First Division A,1460671,Moctar Diop,9991,Gent,Gent,Senegal,19
first-division,First Division A,1760239,Mohammed El Adfaoui,9991,Gent,Gent,Belgium,28
first-division,First Division A,1355206,Momodou Sonko,9991,Gent,Gent,Sweden,11
first-division,First Division A,1202114,Omri Gandelman,9991,Gent,Gent,Israel,
first-division,First Division A,1183184,Rik De Mil,9991,Gent,Gent,Belgium,
first-division,First Division A,768432,Siebe van der Heyden,9991,Gent,Gent,Belgium,44
first-division,First Division A,1185329,Tiago Araújo,9991,Gent,Gent,Portugal,20
first-division,First Division A,1553506,Tibe De Vlieger,9991,Gent,Gent,Belgium,27
first-division,First Division A,673647,Tom Vandenberghe,9991,Gent,Gent,Belgium,23
first-division,First Division A,797800,Wilfried Kanga,9991,Gent,Gent,Ivory Coast,7
first-division,First Division A,1889534,Amine Ouahabi,8203,KV Mechelen,Mechelen,Morocco,40
first-division,First Division A,1746269,Axel Willockx,8203,KV Mechelen,Mechelen,Belgium,32
first-division,First Division A,289248,Benito Raman,8203,KV Mechelen,Mechelen,Belgium,14
first-division,First Division A,1431105,Bilal Bafdili,8203,KV Mechelen,Mechelen,Belgium,11
first-division,First Division A,1313003,Bill Antonio,8203,KV Mechelen,Mechelen,Zimbabwe,38
first-division,First Division A,1712589,Bouke Boersma,8203,KV Mechelen,Mechelen,Netherlands,28
first-division,First Division A,1319661,Dikeni Salifou,8203,KV Mechelen,Mechelen,Togo,29
first-division,First Division A,1664531,Elton Yeboah,8203,KV Mechelen,Mechelen,Belgium,36
first-division,First Division A,883719,Fredrik Hammar,8203,KV Mechelen,Mechelen,Sweden,6
first-division,First Division A,38316,Frédéric Vanderbiest,8203,KV Mechelen,Mechelen,Belgium,
first-division,First Division A,1452730,Gora Diouf,8203,KV Mechelen,Mechelen,Senegal,4
first-division,First Division A,1788571,Halil Özdemir,8203,KV Mechelen,Mechelen,Turkiye,21
first-division,First Division A,862621,Hassane Bandé,8203,KV Mechelen,Mechelen,Burkina Faso,12
first-division,First Division A,1789604,Ian Struyf,8203,KV Mechelen,Mechelen,Belgium,18
first-division,First Division A,1300670,José Marsà,8203,KV Mechelen,Mechelen,Spain,3
first-division,First Division A,1180808,Keano Vanrafelghem,8203,KV Mechelen,Mechelen,Belgium,27
first-division,First Division A,528409,Kerim Mrabti,8203,KV Mechelen,Mechelen,Sweden,19
first-division,First Division A,866165,Lion Lauberbach,8203,KV Mechelen,Mechelen,Germany,
first-division,First Division A,1599320,Lovro Golic,8203,KV Mechelen,Mechelen,Slovenia,22
first-division,First Division A,1676698,Lukas Baert,8203,KV Mechelen,Mechelen,Belgium,30
first-division,First Division A,1388036,Massimo Decoene,8203,KV Mechelen,Mechelen,Belgium,39
first-division,First Division A,1215608,Mathis Servais,8203,KV Mechelen,Mechelen,Belgium,17
first-division,First Division A,1821521,Mauro Lenaerts,8203,KV Mechelen,Mechelen,Belgium,34
first-division,First Division A,1617968,Maxim Kireev,8203,KV Mechelen,Mechelen,Belarus,10
first-division,First Division A,1755850,Moncef Zekri,8203,KV Mechelen,Mechelen,Morocco,23
first-division,First Division A,869780,Mory Konaté,8203,KV Mechelen,Mechelen,Guinea,8
first-division,First Division A,1199124,Myron van Brederode,8203,KV Mechelen,Mechelen,Netherlands,9
first-division,First Division A,1317534,Nacho Mirás,8203,KV Mechelen,Mechelen,Spain,13
first-division,First Division A,836791,Ortwin de Wolf,8203,KV Mechelen,Mechelen,Belgium,1
first-division,First Division A,1298186,Redouane Halhal,8203,KV Mechelen,Mechelen,Morocco,2
first-division,First Division A,1451226,Thérence Koudou,8203,KV Mechelen,Mechelen,France,7
first-division,First Division A,1785904,Tijn Van Ingelgom,8203,KV Mechelen,Mechelen,Belgium,15
first-division,First Division A,895268,Tommy St. Jago,8203,KV Mechelen,Mechelen,Curacao,33
first-division,First Division A,1668205,Abdoul Traoré,1773,OH Leuven,OHL,Guinea,9
first-division,First Division A,294252,Birger Verstraete,1773,OH Leuven,OHL,Belgium,4
first-division,First Division A,1187362,Bryang Kayo,1773,OH Leuven,OHL,USA,48
first-division,First Division A,1631335,Christ Souanga,1773,OH Leuven,OHL,Belgium,63
first-division,First Division A,1297995,Chukwubuikem Ikwuemesi,1773,OH Leuven,OHL,Nigeria,19
first-division,First Division A,1644338,Davis Opoku,1773,OH Leuven,OHL,Belgium,99
first-division,First Division A,965823,Ewoud Pletinckx,1773,OH Leuven,OHL,Belgium,28
first-division,First Division A,466266,Felice Mazzù,1773,OH Leuven,OHL,Belgium,
first-division,First Division A,1980584,Hasan Bulut,1773,OH Leuven,OHL,Turkiye,42
first-division,First Division A,1190950,Henok Teklab,1773,OH Leuven,OHL,Germany,14
first-division,First Division A,1916989,Keano Dekeyser,1773,OH Leuven,OHL,Belgium,45
first-division,First Division A,1110376,Kyan Vaesen,1773,OH Leuven,OHL,Belgium,17
first-division,First Division A,1559616,Liam McAlinney,1773,OH Leuven,OHL,Ireland,43
first-division,First Division A,1116774,Lukasz Lakomy,1773,OH Leuven,OHL,Poland,24
first-division,First Division A,497572,Mathieu Maertens,1773,OH Leuven,OHL,Belgium,33
first-division,First Division A,604675,Maxence Prévot,1773,OH Leuven,OHL,France,16
first-division,First Division A,202471,Noë Dussenne,1773,OH Leuven,OHL,Belgium,3
first-division,First Division A,1188383,Owen Jochmans,1773,OH Leuven,OHL,Belgium,61
first-division,First Division A,1270037,Roggerio Nyakossi,1773,OH Leuven,OHL,Switzerland,34
first-division,First Division A,1800232,Sebastian Murru,1773,OH Leuven,OHL,Belgium,72
first-division,First Division A,354494,Siebe Schrijvers,1773,OH Leuven,OHL,Belgium,8
first-division,First Division A,822026,Sory Kaba,1773,OH Leuven,OHL,Guinea,39
first-division,First Division A,1134833,Takahiro Akimoto,1773,OH Leuven,OHL,Japan,30
first-division,First Division A,727828,Takuma Ominami,1773,OH Leuven,OHL,Japan,5
first-division,First Division A,789532,Thibaud Verlinden,1773,OH Leuven,OHL,Belgium,7
first-division,First Division A,659998,Thibault Vlietinck,1773,OH Leuven,OHL,Belgium,77
first-division,First Division A,1676734,Théo Radelet,1773,OH Leuven,OHL,Belgium,95
first-division,First Division A,1092104,Tobe Leysen,1773,OH Leuven,OHL,Belgium,1
first-division,First Division A,1644084,Viktor Damjanic,1773,OH Leuven,OHL,Croatia,15
first-division,First Division A,951973,William Balikwisha,1773,OH Leuven,OHL,DR Congo,21
first-division,First Division A,1188386,Wouter George,1773,OH Leuven,OHL,Belgium,6
first-division,First Division A,814619,Youssef Maziz,1773,OH Leuven,OHL,France,10
first-division,First Division A,1083082,Óscar Gil,1773,OH Leuven,OHL,Spain,27
first-division,First Division A,1103831,Alexis Beka,1218969,RAAL La Louviere,La Louvière,France,6
first-division,First Division A,1011149,Bryan Soumaré,1218969,RAAL La Louviere,La Louvière,France,28
first-division,First Division A,1658532,Cristian Makaté,1218969,RAAL La Louviere,La Louvière,Equatorial Guinea,29
first-division,First Division A,1175201,Célestin De Schrevel,1218969,RAAL La Louviere,La Louvière,Belgium,1
first-division,First Division A,1405574,Darío Benavides,1218969,RAAL La Louviere,La Louvière,Spain,19
first-division,First Division A,1785914,Djibril Lamego,1218969,RAAL La Louviere,La Louvière,France,25
first-division,First Division A,1784085,Frédéric Taquin,1218969,RAAL La Louviere,La Louvière,Belgium,
first-division,First Division A,1695011,Jerry Afriyie,1218969,RAAL La Louviere,La Louvière,Ghana,22
first-division,First Division A,947065,Jordi Liongola,1218969,RAAL La Louviere,La Louvière,Burundi,11
first-division,First Division A,1688868,Joël Ito,1218969,RAAL La Louviere,La Louvière,Belgium,23
first-division,First Division A,1785916,Lucas Monteiro,1218969,RAAL La Louviere,La Louvière,Portugal,71
first-division,First Division A,850925,Majeed Ashimeru,1218969,RAAL La Louviere,La Louvière,Ghana,18
first-division,First Division A,787458,Marcos Peano,1218969,RAAL La Louviere,La Louvière,Argentina,21
first-division,First Division A,1274035,Matthis Riou,1218969,RAAL La Louviere,La Louvière,France,26
first-division,First Division A,1869351,Mauricio Jr Ndefe,1218969,RAAL La Louviere,La Louvière,Belgium,66
first-division,First Division A,1699067,Maxence Maisonneuve,1218969,RAAL La Louviere,La Louvière,France,13
first-division,First Division A,1696014,Maxime Pau,1218969,RAAL La Louviere,La Louvière,France,
first-division,First Division A,1436328,Mohamed Guindo,1218969,RAAL La Louviere,La Louvière,Mali,
first-division,First Division A,957710,Mouhamed Belkheir,1218969,RAAL La Louviere,La Louvière,Algeria,14
first-division,First Division A,1385771,Nachon Nsingi,1218969,RAAL La Louviere,La Louvière,Belgium,27
first-division,First Division A,1577951,Noah Makembo-Ntemo,1218969,RAAL La Louviere,La Louvière,Belgium,20
first-division,First Division A,1697455,Nolan Gillot,1218969,RAAL La Louviere,La Louvière,France,3
first-division,First Division A,1330701,Owen Maës,1218969,RAAL La Louviere,La Louvière,France,98
first-division,First Division A,1595632,Pape Moussa Fall,1218969,RAAL La Louviere,La Louvière,Senegal,7
first-division,First Division A,1406627,Ryan Safari,1218969,RAAL La Louviere,La Louvière,Belgium,
first-division,First Division A,950968,Sami Lahssaini,1218969,RAAL La Louviere,La Louvière,Belgium,15
first-division,First Division A,1500007,Samuel Gueulette,1218969,RAAL La Louviere,La Louvière,Rwanda,8
first-division,First Division A,1789675,Soumaela Traore,1218969,RAAL La Louviere,La Louvière,France,91
first-division,First Division A,1073472,Thierry Lutonda,1218969,RAAL La Louviere,La Louvière,Belgium,5
first-division,First Division A,1096756,Wagane Faye,1218969,RAAL La Louviere,La Louvière,Senegal,4
first-division,First Division A,1320866,Yllan Okou,1218969,RAAL La Louviere,La Louvière,France,99
first-division,First Division A,1553434,Andreas Verstraeten,9988,Royal Antwerp,Antwerp,Belgium,21
first-division,First Division A,1353364,Anthony Valencia,9988,Royal Antwerp,Antwerp,Ecuador,14
first-division,First Division A,294254,Björn Engels,9988,Royal Antwerp,Antwerp,Belgium,3
first-division,First Division A,1161288,Christopher Scott,9988,Royal Antwerp,Antwerp,Germany,30
first-division,First Division A,928692,Daam Foulon,9988,Royal Antwerp,Antwerp,Belgium,5
first-division,First Division A,282012,Dennis Praet,9988,Royal Antwerp,Antwerp,Belgium,8
first-division,First Division A,1578872,Eran Tuypens,9988,Royal Antwerp,Antwerp,Belgium,56
first-division,First Division A,1679130,Farouck Adekami,9988,Royal Antwerp,Antwerp,Ivory Coast,22
first-division,First Division A,1724262,Gabriel Jesus David,9988,Royal Antwerp,Antwerp,Nigeria,92
first-division,First Division A,174747,Geoffry Hairemans,9988,Royal Antwerp,Antwerp,Belgium,11
first-division,First Division A,1447988,Gerard Vandeplas,9988,Royal Antwerp,Antwerp,Belgium,79
first-division,First Division A,557885,Glenn Bijl,9988,Royal Antwerp,Antwerp,Netherlands,23
first-division,First Division A,519134,Gyrano Kerk,9988,Royal Antwerp,Antwerp,Suriname,7
first-division,First Division A,1252642,Isaac Babadi,9988,Royal Antwerp,Antwerp,Netherlands,10
first-division,First Division A,1554753,Jeff Godelaine,9988,Royal Antwerp,Antwerp,Belgium,
first-division,First Division A,140540,Joseph Oosting,9988,Royal Antwerp,Antwerp,Netherlands,
first-division,First Division A,1811265,Jules Ahoka,9988,Royal Antwerp,Antwerp,DR Congo,
first-division,First Division A,789318,Kiki Kouyaté,9988,Royal Antwerp,Antwerp,Mali,25
first-division,First Division A,1432776,Kobe Corbanie,9988,Royal Antwerp,Antwerp,Belgium,2
first-division,First Division A,1818984,Louie Van Gelder,9988,Royal Antwerp,Antwerp,Belgium,82
first-division,First Division A,1916867,Luca Schelfhout,9988,Royal Antwerp,Antwerp,Belgium,82
first-division,First Division A,1514450,Mahamadou Diawara,9988,Royal Antwerp,Antwerp,France,34
first-division,First Division A,1399713,Marwan Al-Sahafi,9988,Royal Antwerp,Antwerp,Saudi Arabia,9
first-division,First Division A,1402347,Mauricio Benítez,9988,Royal Antwerp,Antwerp,Argentina,16
first-division,First Division A,1553438,Milo Horemans,9988,Royal Antwerp,Antwerp,Belgium,77
first-division,First Division A,1358007,Muhammadali Orinboyev,9988,Royal Antwerp,Antwerp,Uzbekistan,19
first-division,First Division A,1387391,Niels Devalckeneer,9988,Royal Antwerp,Antwerp,Belgium,81
first-division,First Division A,1724260,Orseer Achihi,9988,Royal Antwerp,Antwerp,Nigeria,76
first-division,First Division A,1342516,Rein Van Helden,9988,Royal Antwerp,Antwerp,Belgium,20
first-division,First Division A,1676874,Semm Renders,9988,Royal Antwerp,Antwerp,Belgium,17
first-division,First Division A,1134460,Taishi Brandon Nozawa,9988,Royal Antwerp,Antwerp,Japan,41
first-division,First Division A,1106599,Thibo Somers,9988,Royal Antwerp,Antwerp,Belgium,24
first-division,First Division A,467022,Vincent Janssen,9988,Royal Antwerp,Antwerp,Netherlands,18
first-division,First Division A,1842901,Xander Dierckx,9988,Royal Antwerp,Antwerp,Belgium,78
first-division,First Division A,131410,Yannick Thoelen,9988,Royal Antwerp,Antwerp,Belgium,15
first-division,First Division A,1709474,Youssef Hamdaoui,9988,Royal Antwerp,Antwerp,Morocco,43
first-division,First Division A,1437306,Yuto Tsunashima,9988,Royal Antwerp,Antwerp,Japan,4
first-division,First Division A,1231677,Zeno Van Den Bosch,9988,Royal Antwerp,Antwerp,Belgium,33
first-division,First Division A,956576,Aiham Ousou,9986,Sporting Charleroi,Charleroi,Syria,4
first-division,First Division A,1624100,Amine Boukamir,9986,Sporting Charleroi,Charleroi,Morocco,56
first-division,First Division A,945883,Antoine Bernier,9986,Sporting Charleroi,Charleroi,Belgium,17
first-division,First Division A,1127251,Antoine Colassin,9986,Sporting Charleroi,Charleroi,Belgium,25
first-division,First Division A,846963,Aurélien Scheidler,9986,Sporting Charleroi,Charleroi,France,21
first-division,First Division A,1406567,Cheick Keita,9986,Sporting Charleroi,Charleroi,Mali,95
first-division,First Division A,1070709,Filip Szymczak,9986,Sporting Charleroi,Charleroi,Poland,9
first-division,First Division A,614720,Isaac Mbenza,9986,Sporting Charleroi,Charleroi,Belgium,7
first-division,First Division A,1281232,Jakob Napoleon Romsaas,9986,Sporting Charleroi,Charleroi,Norway,8
first-division,First Division A,1252280,Jules Gaudin,9986,Sporting Charleroi,Charleroi,France,23
first-division,First Division A,820792,Kévin Van Den Kerkhof,9986,Sporting Charleroi,Charleroi,Algeria,3
first-division,First Division A,1270001,Lewin Blum,9986,Sporting Charleroi,Charleroi,Switzerland,27
first-division,First Division A,1080644,Mardochée Nzita,9986,Sporting Charleroi,Charleroi,Belgium,24
first-division,First Division A,1963832,Mario Kohnen,9986,Sporting Charleroi,Charleroi,Belgium,
first-division,First Division A,1381103,Martin Delavallée,9986,Sporting Charleroi,Charleroi,Belgium,55
first-division,First Division A,1664993,Massamba Sow,9986,Sporting Charleroi,Charleroi,France,44
first-division,First Division A,1970847,Matteo Noto,9986,Sporting Charleroi,Charleroi,Belgium,77
first-division,First Division A,1325098,Mehdi Boukamir,9986,Sporting Charleroi,Charleroi,Morocco,32
first-division,First Division A,1280201,Mohamed Koné,9986,Sporting Charleroi,Charleroi,Ivory Coast,30
first-division,First Division A,1895841,Mory Kera,9986,Sporting Charleroi,Charleroi,Belgium,51
first-division,First Division A,1596356,Nicolas Closset,9986,Sporting Charleroi,Charleroi,Belgium,42
first-division,First Division A,1682322,Nikoloz Chikovani,9986,Sporting Charleroi,Charleroi,Georgia,71
first-division,First Division A,1186770,Parfait Guiagon,9986,Sporting Charleroi,Charleroi,Ivory Coast,10
first-division,First Division A,562906,Patrick Pflücke,9986,Sporting Charleroi,Charleroi,Germany,14
first-division,First Division A,1689046,Quentin Benaets,9986,Sporting Charleroi,Charleroi,Belgium,43
first-division,First Division A,1315327,Robin Denuit,9986,Sporting Charleroi,Charleroi,Belgium,50
first-division,First Division A,280044,Théo Defourny,9986,Sporting Charleroi,Charleroi,Belgium,33
first-division,First Division A,1288907,Yacine Titraoui,9986,Sporting Charleroi,Charleroi,Algeria,22
first-division,First Division A,1783815,Yassine Khalifi,9986,Sporting Charleroi,Charleroi,Morocco,40
first-division,First Division A,1703570,Yoann Cisse,9986,Sporting Charleroi,Charleroi,France,45
first-division,First Division A,1222191,Étienne Camara,9986,Sporting Charleroi,Charleroi,France,5
first-division,First Division A,764779,Abdoulaye Sissako,9997,St.Truiden,Sint-Truiden,France,8
first-division,First Division A,1596365,Adam Nhaili,9997,St.Truiden,Sint-Truiden,Belgium,53
first-division,First Division A,1596362,Alouis Diriken,9997,St.Truiden,Sint-Truiden,Belgium,33
first-division,First Division A,1386351,Andrés Ferrari,9997,St.Truiden,Sint-Truiden,Uruguay,
first-division,First Division A,857141,Arbnor Muja,9997,St.Truiden,Sint-Truiden,Albania,7
first-division,First Division A,1664762,Hugo Lambotte,9997,St.Truiden,Sint-Truiden,Belgium,34
first-division,First Division A,1307959,Ilias Sebaoui,9997,St.Truiden,Sint-Truiden,Belgium,10
first-division,First Division A,1785961,Illyès Benachour,9997,St.Truiden,Sint-Truiden,Morocco,31
first-division,First Division A,1169091,Isaías Delpupo,9997,St.Truiden,Sint-Truiden,Argentina,11
first-division,First Division A,131403,Jo Coppens,9997,St.Truiden,Sint-Truiden,Belgium,12
first-division,First Division A,816397,Joedrick Pupe,9997,St.Truiden,Sint-Truiden,Belgium,23
first-division,First Division A,1515636,Kaito Matsuzawa,9997,St.Truiden,Sint-Truiden,Japan,38
first-division,First Division A,1436730,Keisuke Goto,9997,St.Truiden,Sint-Truiden,Japan,42
first-division,First Division A,1155621,Leo Kokubo,9997,St.Truiden,Sint-Truiden,Japan,16
first-division,First Division A,949216,Loïc Mbe Soh,9997,St.Truiden,Sint-Truiden,France,4
first-division,First Division A,1596364,Matt Lendfers,9997,St.Truiden,Sint-Truiden,Belgium,21
first-division,First Division A,1478005,Oumar Diouf,9997,St.Truiden,Sint-Truiden,Senegal,77
first-division,First Division A,1030836,Rihito Yamamoto,9997,St.Truiden,Sint-Truiden,Japan,6
first-division,First Division A,1596061,Robert-Jan Vanwesemael,9997,St.Truiden,Sint-Truiden,Belgium,60
first-division,First Division A,1609381,Ryan Merlen,9997,St.Truiden,Sint-Truiden,France,14
first-division,First Division A,727838,Ryotaro Ito,9997,St.Truiden,Sint-Truiden,Japan,13
first-division,First Division A,1717127,Shion Shinkawa,9997,St.Truiden,Sint-Truiden,Japan,99
first-division,First Division A,523731,Shogo Taniguchi,9997,St.Truiden,Sint-Truiden,Japan,5
first-division,First Division A,360570,Simen Kristiansen Juklerød,9997,St.Truiden,Sint-Truiden,Norway,18
first-division,First Division A,1134461,Taiga Hata,9997,St.Truiden,Sint-Truiden,Japan,3
first-division,First Division A,308469,Visar Musliu,9997,St.Truiden,Sint-Truiden,North Macedonia,26
first-division,First Division A,561251,Wolke Janssens,9997,St.Truiden,Sint-Truiden,Belgium,22
first-division,First Division A,38801,Wouter Vrancken,9997,St.Truiden,Sint-Truiden,Belgium,
first-division,First Division A,1336018,Adnane Abid,9985,Standard Liege,Standard,Belgium,11
first-division,First Division A,1253864,Alexandro Calut,9985,Standard Liege,Standard,Belgium,22
first-division,First Division A,1065634,Belmin Dizdarevic,9985,Standard Liege,Standard,Bosnia and Herzegovina,35
first-division,First Division A,1700518,Bernard Nguene,9985,Standard Liege,Standard,Cameroon,26
first-division,First Division A,465730,Boli Bolingoli-Mbombo,9985,Standard Liege,Standard,Belgium,5
first-division,First Division A,352898,Casper Nielsen,9985,Standard Liege,Standard,Denmark,94
first-division,First Division A,1875686,Charli Spoden,9985,Standard Liege,Standard,Belgium,33
first-division,First Division A,1221303,Daan Dierckx,9985,Standard Liege,Standard,Belgium,29
first-division,First Division A,470399,David Bates,9985,Standard Liege,Standard,Scotland,4
first-division,First Division A,892709,Dennis Eckert,9985,Standard Liege,Standard,Germany,10
first-division,First Division A,562695,Grejohn Kyei,9985,Standard Liege,Standard,France,95
first-division,First Division A,1257304,Gustav Mortensen,9985,Standard Liege,Standard,Denmark,3
first-division,First Division A,1077976,Henry Lawrence,9985,Standard Liege,Standard,England,18
first-division,First Division A,1047662,Ibe Hautekiet,9985,Standard Liege,Standard,Belgium,25
first-division,First Division A,998289,Ibrahim Karamoko,9985,Standard Liege,Standard,France,20
first-division,First Division A,1759749,James Nam,9985,Standard Liege,Standard,Belgium,73
first-division,First Division A,1022929,Josué Homawoo,9985,Standard Liege,Standard,Togo,24
first-division,First Division A,521016,Lucas Pirard,9985,Standard Liege,Standard,Belgium,21
first-division,First Division A,1396064,Léandre Kuavita,9985,Standard Liege,Standard,Belgium,14
first-division,First Division A,496285,Marco Ilaimaharitra,9985,Standard Liege,Standard,Madagascar,23
first-division,First Division A,1180280,Marlon Fossey,9985,Standard Liege,Standard,USA,13
first-division,First Division A,1640827,Matteo Godfroid,9985,Standard Liege,Standard,Belgium,45
first-division,First Division A,1257080,Matthieu Epolo,9985,Standard Liege,Standard,DR Congo,1
first-division,First Division A,775357,Mohamed El Hankouri,9985,Standard Liege,Standard,Morocco,27
first-division,First Division A,1275688,Nayel Mehssatou,9985,Standard Liege,Standard,Chile,8
first-division,First Division A,1967933,Noah Sy,9985,Standard Liege,Standard,Belgium,39
first-division,First Division A,1749524,Quentin Durka,9985,Standard Liege,Standard,Belgium,46
first-division,First Division A,1177313,Rafiki Saïd,9985,Standard Liege,Standard,Comoros,17
first-division,First Division A,1752161,René Mitongo,9985,Standard Liege,Standard,Belgium,19
first-division,First Division A,797603,Souleyman Doumbia,9985,Standard Liege,Standard,Ivory Coast,
first-division,First Division A,1698721,Steeven Assengue,9985,Standard Liege,Standard,Belgium,53
first-division,First Division A,720733,Teddy Teuma,9985,Standard Liege,Standard,Malta,80
first-division,First Division A,600190,Thomas Henry,9985,Standard Liege,Standard,France,9
first-division,First Division A,1038058,Timothé Nkada,9985,Standard Liege,Standard,France,59
first-division,First Division A,725835,Tobias Mohr,9985,Standard Liege,Standard,Germany,7
first-division,First Division A,3329,Vincent Euvrard,9985,Standard Liege,Standard,Belgium,
first-division,First Division A,972406,Adem Zorgane,7978,Union St.Gilloise,R. Union SG,Algeria,8
first-division,First Division A,1786188,Adriaan Van Etten,7978,Union St.Gilloise,R. Union SG,Belgium,96
first-division,First Division A,1477878,Anan Khalaili,7978,Union St.Gilloise,R. Union SG,Israel,25
first-division,First Division A,1073471,Anouar Ait El Hadj,7978,Union St.Gilloise,R. Union SG,Belgium,10
first-division,First Division A,1338361,Besfort Zeneli,7978,Union St.Gilloise,R. Union SG,Sweden,23
first-division,First Division A,332300,Christian Burgess,7978,Union St.Gilloise,R. Union SG,England,16
first-division,First Division A,104411,David Hubert,7978,Union St.Gilloise,R. Union SG,Belgium,
first-division,First Division A,1203195,Fedde Leysen,7978,Union St.Gilloise,R. Union SG,Belgium,48
first-division,First Division A,1747247,Giorgi Kavlashvili,7978,Union St.Gilloise,R. Union SG,Georgia,18
first-division,First Division A,1307981,Guilherme Smith,7978,Union St.Gilloise,R. Union SG,Brazil,11
first-division,First Division A,166679,Guillaume François,7978,Union St.Gilloise,R. Union SG,Belgium,19
first-division,First Division A,1231676,Ivan Pavlic,7978,Union St.Gilloise,R. Union SG,Belgium,14
first-division,First Division A,658788,Jens Teunckens,7978,Union St.Gilloise,R. Union SG,Belgium,21
first-division,First Division A,1417095,Kamiel van de Perre,7978,Union St.Gilloise,R. Union SG,Belgium,6
first-division,First Division A,728290,Kevin Mac Allister,7978,Union St.Gilloise,R. Union SG,Argentina,5
first-division,First Division A,1421270,Kevin Rodríguez,7978,Union St.Gilloise,R. Union SG,Ecuador,13
first-division,First Division A,796398,Kjell Scherpen,7978,Union St.Gilloise,R. Union SG,Netherlands,37
first-division,First Division A,1178319,Louis Patris,7978,Union St.Gilloise,R. Union SG,Belgium,27
first-division,First Division A,1640990,Mamadou Barry,7978,Union St.Gilloise,R. Union SG,Senegal,3
first-division,First Division A,1624062,Marc Giger,7978,Union St.Gilloise,R. Union SG,Switzerland,20
first-division,First Division A,1670317,Massiré Sylla,7978,Union St.Gilloise,R. Union SG,Senegal,29
first-division,First Division A,1385813,Mateo Biondic,7978,Union St.Gilloise,R. Union SG,Germany,9
first-division,First Division A,1385177,Mohammed Fuseini,7978,Union St.Gilloise,R. Union SG,Ghana,7
first-division,First Division A,1897426,Noah Stassin,7978,Union St.Gilloise,R. Union SG,Belgium,34
first-division,First Division A,848573,Ousseynou Niang,7978,Union St.Gilloise,R. Union SG,Senegal,22
first-division,First Division A,1252132,Promise David,7978,Union St.Gilloise,R. Union SG,Canada,12
